PremiseID,PremisesName,AltPremisesName,Customer,TenancyFloorOrSuite,PremiseType,StreetNumber,StreetName,Suburb,State,Postcode,Latitude,Longitude,RatingReferenceNumber,RatingType,RatingScope,CertificateValidTo,EnergyStarRatingValue,EnergyGPStarRatingValueNoGP,EnergyGreenPowerPercent,EnergyGreenPower,WasteStarRatingValue,IEQStarRatingValue,GHGEmissionsScope123WithRenewableElectricity,GHGEmissionsScope123WithoutRenewableElectricity,GHGEmissionsScope123PerM2WithRenewableElectricity,GHGEmissionsScope123PerM2WithoutRenewableElectricity,EnergyIntensityByM2,EnergyIntensityByRoom,GHGEmissionsScope123PerRoom,GHGEmissionsScope123PerRoomNoGP,TotalEnergyUse,CarbonNeutral,CarbonNeutralExpiryDate,AAAStarRatingValue,DataCentre_PUE,HospitalPeerGroup,WaterStarRatingValue,WaterStarRatingValueNoRW,WaterRecycledPercent,WaterRecycled,WaterConsumption,WaterConsumptionWoRW,WaterConsumptionPerRoom,WaterConsumptionPerRoomNoRW,WaterIntensity,WaterIntensityNoRW,ThermalComfortScore,AirQualityScore,AcousticComfortScore,LightingScore,OfficeLayoutScore,RecycleRate,WasteIntensity,ApartmentBuildingsTotalNumberOfApartments,AgedCareTotalBeds,HotelRatedGuestRooms,OfficeRatedArea,ShoppingCentresRatedArea,RatedSiteArea_CL_RL_WC,RatedElectricity,RatedGas,GasAndLPG_REI%,RatedDiesel,Diesel_REI%,REIResult_%,REIResult1dp_%,TotalRenewableElectricity_kWh,NonRenewableElectricity_kWh,NonRenewableElectricity_REI%,OnsitePVCapacity_kW,OnsiteRenewableElectricity_kWh,OnsiteRenewableElectricity_REI%,RETandStateTerritoryTargets_kWh,RETandStateTerritorytargets_REI%,GreenPower_kWh,GreenPower_REI%,OtherVoluntaryPurchases_kWh,OtherVoluntaryPurchases_REI%
P0583,500 Collins Street,500 Collins Street,ECS Property Group Pty Ltd,,Office,,500 Collins Street,MELBOURNE,VIC,3000,-37.81784300,144.95761400,N66800,Energy,Base Building,28/04/2024,3.50,3.50,0.00,NO,,,1776052.00,1776052.00,96.00,96.00,547.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,18512.60,,,1409966.50,5060905.20,,160.00,,,,,,,,,,,,,,,,
P0583,500 Collins Street,500 Collins Street,ECS Property Group Pty Ltd,,Office,,500 Collins Street,MELBOURNE,VIC,3000,-37.81784300,144.95761400,N66800,Water,Base Building,28/04/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,5.00,5.00,0.00,NO,6125.900,6125.900,,,,0.340,,,,,,,,,,,18512.60,,,,,,,,,,,,,,,,,,,,,,
P0600,NMI,NMI,Henroth Group (Delhi 105),,Office,,105 Delhi Road,NORTH RYDE,NSW,2113,-33.79564469,151.13935824,OF28906,Energy,Base Building,16/09/2024,5.00,5.00,0.00,NO,,,570705.26,584946.47,58.14,59.59,296.00,,,,2908927.25,NO,,,,,,,,,,,,,,,,,,,,,,,,,9816.30,,,712060.72,341648.66,11.70,100.00,0.10,17.00,16.60,134051.58,578009.14,71.50,,0.00,0.00,134051.58,16.60,0.00,0.00,0.00,0.00,
P0601,81 St Georges Terrace,,The Trustee for 81 STG Sub-Trust,,Office,,81 St Georges Terrace,PERTH,WA,6000,-31.95556615,115.85764974,N66935,Energy,Base Building,15/04/2024,5.00,5.00,0.00,NO,,,519425.00,519425.00,46.00,46.00,240.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,11308.00,,,751881.30,0.00,,220.00,,,,,,,,,,,,,,,,
P0601,81 St Georges Terrace,,The Trustee for 81 STG Sub-Trust,,Office,,81 St Georges Terrace,PERTH,WA,6000,-31.95556615,115.85764974,N66935,Water,Base Building,15/04/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,4.50,4.50,0.00,NO,4777.700,4777.700,,,,0.440,,,,,,,,,,,11308.00,,,,,,,,,,,,,,,,,,,,,,
P0603,38 Station Street,38 Station Street,Seafocus Holdings Pty Ltd,,Office,38,Station St,SUBIACO,WA,6008,-31.94371718,115.82344190,N65750,Energy,Base Building,15/12/2023,5.50,5.50,0.00,NO,,,199198.00,199198.00,37.00,37.00,240.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,5358.10,,,260100.00,354649.10,,0.00,,,,,,,,,,,,,,,,
P0605,201 Elizabeth,"201 Elizabeth St, Sydney",Charter Hall Limited,,Office,,201 Elizabeth Street,SYDNEY,NSW,2000,-33.87380466,151.20944699,N67543,Energy,Base Building,27/06/2024,6.00,4.00,82.00,YES,,,656375.64,2488907.84,27.29,103.49,552.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,24049.38,,,2598599.26,3931803.72,,0.00,,,,,,,,,,,,,,,,
P0605,201 Elizabeth,"201 Elizabeth St, Sydney",Charter Hall Limited,,Office,,201 Elizabeth Street,SYDNEY,NSW,2000,-33.87380466,151.20944699,N67543,Water,Base Building,27/06/2024,,,82.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,4.50,4.50,0.00,NO,12057.030,12057.030,,,,0.510,,,,,,,,,,,24049.38,,,,,,,,,,,,,,,,,,,,,,
P0605,201 Elizabeth,"201 Elizabeth St, Sydney",Charter Hall Limited,L20 part,Office,,201 Elizabeth Street,SYDNEY,NSW,2000,-33.87380466,151.20944699,N67575,Energy,Tenancy,27/06/2024,5.00,5.00,0.00,NO,,,32294.66,32294.66,52.50,52.50,219.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,615.20,,,37551.94,0.00,,0.00,,,,,,,,,,,,,,,,
P0606,Port Central 1,"3 Sandpiper Avenue, Port of Brisbane",Port of Brisbane Pty Ltd,,Office,,3 Sandpiper Avenue,PORT OF BRISBANE,QLD,4178,-27.38308080,153.17652770,OF27547,Energy,Whole Building,07/08/2024,5.50,5.00,26.34,YES,,,114396.16,192236.30,79.90,134.26,525.00,,,,752229.00,NO,,,,,,,,,,,,,,,,,,,,,,,,,1431.80,,,208952.50,0.00,0.00,0.00,0.00,54.00,53.80,133375.92,114756.01,46.20,32.00,39179.42,15.80,39168.58,15.80,55027.92,22.20,0.00,0.00,
P0606,Port Central 1,"3 Sandpiper Avenue, Port of Brisbane",Port of Brisbane Pty Ltd,,Office,,3 Sandpiper Avenue,PORT OF BRISBANE,QLD,4178,-27.38308080,153.17652770,OF27547,Water,Whole Building,07/08/2024,,,26.34,,,,0.00,0.00,0.00,0.00,,,,,,NO,,,,,4.50,4.50,0.00,NO,765.800,765.800,,,0.470,0.470,,,,,,,,,,,1431.80,,,,,,,,,,,,,,,,,,,,,,
P0607,Centrelink Parkes,Centrelink Parkes,The Trustee for The Lang Family Trust,,Office,,57 Currajong Street,PARKES,NSW,2870,-33.13433114,148.17627183,N65997,Energy,Base Building,19/01/2024,5.50,5.50,0.00,NO,,,61544.00,61544.00,48.00,48.00,202.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,1273.80,,,71562.40,0.00,,0.00,,,,,,,,,,,,,,,,
P0608,SA Water House,SA Water House,Catholic Church Endowment Society Inc,,Office,,250 Victoria Square,ADELAIDE,SA,5000,-34.92962552,138.60126489,N66428,Energy,Base Building,28/03/2024,5.00,5.00,0.00,NO,,,392803.00,392803.00,26.00,26.00,285.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,15356.00,,,583934.90,1775948.30,,13000.00,,,,,,,,,,,,,,,,
P0610,Caroline Chisholm Centre,Caroline Chisholm Centre,Services Australia,Basement-L5,Office,,57 Athllon Drive,GREENWAY,ACT,2900,-35.42147629,149.06636811,N66621,Energy,Tenancy,17/04/2024,5.00,5.00,0.00,NO,,,1828349.00,1828349.00,49.00,49.00,208.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,37519.80,,,2109096.00,224758.60,,0.00,,,,,,,,,,,,,,,,
P0611,628 Bourke Street,628 Bourke Street,AFIAA Australia 5 Pty Ltd,,Office,,628 Bourke Street,MELBOURNE,VIC,3000,-37.81635625,144.95498605,OF27381,Energy,Base Building,20/06/2024,5.00,5.00,0.00,NO,,,737624.61,915086.12,35.24,43.72,261.00,,,,5482677.46,NO,,,,,,,,,,,,,,,,,,,,,,,,,20932.19,,,709846.04,2921750.52,53.30,142.00,0.10,9.00,8.70,132875.40,576970.64,37.90,,0.00,0.00,132875.40,8.70,0.00,0.00,0.00,0.00,
P0611,628 Bourke Street,628 Bourke Street,AFIAA Australia 5 Pty Ltd,,Office,,628 Bourke Street,MELBOURNE,VIC,3000,-37.81635625,144.95498605,OF27381,Water,Base Building,20/06/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,,,,5.50,5.50,0.00,NO,5145.000,5145.000,,,0.250,0.250,,,,,,,,,,,20932.19,,,,,,,,,,,,,,,,,,,,,,
P0614,SX1 East Tower,SX1 East Tower,Brookfield Southern Cross SX Developments Pty Ltd,,Office,,121 Exhibition Street,MELBOURNE,VIC,3000,-37.81273921,144.97056110,N67268,Energy,Base Building,24/06/2024,5.00,5.00,0.00,NO,,,4188788.86,4188788.86,53.94,53.94,253.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,77662.90,,,3598431.43,6743229.69,,0.00,,,,,,,,,,,,,,,,
P0614,SX1 East Tower,SX1 East Tower,Brookfield Southern Cross SX Developments Pty Ltd,,Office,,121 Exhibition Street,MELBOURNE,VIC,3000,-37.81273921,144.97056110,N67268,Water,Base Building,24/06/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,5.00,5.00,0.00,NO,24966.040,24966.040,,,,0.310,,,,,,,,,,,77662.90,,,,,,,,,,,,,,,,,,,,,,
P0616,130 Pitt Street,,The Trustee for PAR Pitt Street Trust,,Office,,130 Pitt Street,SYDNEY,NSW,2000,-33.86854117,151.20860191,N67226,Energy,Base Building,25/06/2024,4.50,4.50,0.00,NO,,,458302.00,458302.00,81.00,81.00,341.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,5639.60,,,531932.40,0.00,,295.00,,,,,,,,,,,,,,,,
P0616,130 Pitt Street,,The Trustee for PAR Pitt Street Trust,,Office,,130 Pitt Street,SYDNEY,NSW,2000,-33.86854117,151.20860191,N67226,Water,Base Building,25/06/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,4.50,4.50,0.00,NO,2171.000,2171.000,,,,0.390,,,,,,,,,,,5639.60,,,,,,,,,,,,,,,,,,,,,,
P0617,600 St Kilda Road Melbourne,600 St Kilda Road Melbourne,Wharf Street Nominees Pty Ltd,,Office,,600 St Kilda Road,MELBOURNE,VIC,3004,-37.85060500,144.98030400,OF29494,Energy,Base Building,31/10/2024,4.50,4.50,0.00,NO,,,528593.90,600723.28,43.24,49.14,374.00,,,,4580352.77,NO,,,,,,,,,,,,,,,,,,,,,,,,,12225.96,,,480862.48,2845773.84,62.10,90.00,0.10,7.00,7.10,90526.51,390335.97,30.70,,0.00,0.00,90526.51,7.10,0.00,0.00,0.00,0.00,
P0618,Waite Building - Australian Antartic Division,Waite Building - Australian Antartic Division,AAD Nominees,,Office,,203 Channel Highway,KINGSTON,TAS,7050,-42.98653804,147.29342976,OF27837,Energy,Whole Building,30/05/2024,4.50,4.50,0.00,NO,,,75050.71,16677.94,114.37,25.42,508.00,,,,333558.72,NO,,,,,,,,,,,,,,,,,,,,,,,,,656.20,,,92655.20,0.00,0.00,0.00,0.00,19.00,18.70,17296.11,75359.09,81.30,,0.00,0.00,17296.11,18.70,0.00,0.00,0.00,0.00,
P0619,St Martins Tower,St Martins Tower,LEADER AUTAINVEST II PTY LIMITED,,Office,,31 Market Street,SYDNEY,NSW,2000,-33.87154945,151.20593899,OF28539,Energy,Base Building,24/08/2024,5.00,5.00,0.00,NO,,,94119.83,1278210.27,4.34,58.92,295.00,,,,6412944.73,NO,,,,,,,,,,,,,,,,,,,,,,,,,21695.33,,,1376849.35,1456287.07,22.70,0.00,0.00,77.00,77.30,1376849.35,0.00,0.00,,0.00,0.00,256644.35,14.40,0.00,0.00,1120205.00,62.90,
P0619,St Martins Tower,St Martins Tower,LEADER AUTAINVEST II PTY LIMITED,,Office,,31 Market Street,SYDNEY,NSW,2000,-33.87154945,151.20593899,OF28539,Water,Base Building,24/08/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,,,,4.50,4.50,0.00,NO,10571.000,10571.000,,,0.500,0.500,,,,,,,,,,,21695.33,,,,,,,,,,,,,,,,,,,,,,
P0620,BT Tower,BT Tower,INVESTA ASSET MANAGEMENT PTY LIMITED,,Office,,1 Market Street,SYDNEY,NSW,2000,-33.87145906,151.20443551,N67386,Energy,Base Building,16/06/2024,6.00,5.00,81.30,YES,,,0.00,1677009.00,0.00,65.00,320.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,25698.80,,,1824810.90,1614790.70,,1161.20,,,,,,,,,,,,,,,,
P0620,BT Tower,BT Tower,INVESTA ASSET MANAGEMENT PTY LIMITED,,Office,,1 Market Street,SYDNEY,NSW,2000,-33.87145906,151.20443551,N67386,Water,Base Building,16/06/2024,,,81.30,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,4.50,4.50,0.00,NO,9036.200,9036.200,,,,0.360,,,,,,,,,,,25698.80,,,,,,,,,,,,,,,,,,,,,,
P0623,Queanbeyan Government Services Centre,Queanbeyan Government Services Centre,Cromwell Queanbeyan Trust (CQT),,Office,,11 Farrer Place,QUEANBEYAN,NSW,2620,-35.35535260,149.23101199,N66448,Energy,Whole Building,29/04/2024,5.50,5.50,5.90,YES,,,325114.00,341697.00,58.00,60.00,373.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,5650.50,,,326823.80,924857.70,,300.00,,,,,,,,,,,,,,,,
P0623,Queanbeyan Government Services Centre,Queanbeyan Government Services Centre,Cromwell Queanbeyan Trust (CQT),,Office,,11 Farrer Place,QUEANBEYAN,NSW,2620,-35.35535260,149.23101199,N66448,Water,Whole Building,29/04/2024,,,5.90,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,5.50,5.50,0.00,NO,1029.000,1029.000,,,,,,,,,,,,,,,5650.50,,,,,,,,,,,,,,,,,,,,,,
P0624,64 Northbourne Avenue,64 Northbourne Ave,Australian Unity Property Limited,,Office,,64 Northbourne Avenue,CANBERRA,ACT,2601,-35.27750676,149.12978099,N66654,Energy,Base Building,27/02/2024,4.50,4.50,0.00,NO,,,264751.00,264751.00,49.00,49.00,329.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,5447.40,,,236841.80,944866.80,,0.00,,,,,,,,,,,,,,,,
P0624,64 Northbourne Avenue,64 Northbourne Ave,Australian Unity Property Limited,,Office,,64 Northbourne Avenue,CANBERRA,ACT,2601,-35.27750676,149.12978099,N66654,Water,Base Building,27/02/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,4.50,4.50,0.00,NO,2085.000,2085.000,,,,0.460,,,,,,,,,,,5447.40,,,,,,,,,,,,,,,,,,,,,,
P0625,Penrhyn House,Penrhyn House,Growthpoint Properties Australia Limited,,Office,2-6,Bowes Street,PHILLIP,ACT,2606,-35.34203955,149.08562112,N66778,Energy,Base Building,11/05/2024,5.00,5.00,0.00,NO,,,564269.00,564269.00,49.00,49.00,453.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,11414.40,,,365795.30,3863303.80,,0.00,,,,,,,,,,,,,,,,
P0625,Penrhyn House,Penrhyn House,Growthpoint Properties Australia Limited,,Office,2-6,Bowes Street,PHILLIP,ACT,2606,-35.34203955,149.08562112,N66778,Water,Base Building,11/05/2024,,,0.00,,,,0.00,,0.00,,,,,,,NO,,0.00,,,5.50,5.50,0.00,NO,2878.000,2878.000,,,,,,,,,,,,,,,11414.40,,,,,,,,,,,,,,,,,,,,,,
P0627,Education House,Education House,QIC Private Capital Pty Ltd & QIC Infrastructure Management No.2 Pty Ltd,,Office,,30 Mary Street,BRISBANE CITY,QLD,4000,-27.47269522,153.02607942,OF29508,Energy,Base Building,15/11/2024,5.50,5.50,0.00,NO,,,1255099.17,1433964.80,56.18,64.19,263.00,,,,5888524.28,NO,,,,,,,,,,,,,,,,,,,,,,,,,22340.84,,,1626051.19,0.00,0.00,900.00,0.60,19.00,18.70,305676.24,1320374.95,80.70,,0.00,0.00,305676.24,18.70,0.00,0.00,0.00,0.00,
P0627,Education House,Education House,QIC Private Capital Pty Ltd & QIC Infrastructure Management No.2 Pty Ltd,,Office,,30 Mary Street,BRISBANE CITY,QLD,4000,-27.47269522,153.02607942,OF29508,Water,Base Building,15/11/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,,,,4.50,4.50,0.00,NO,9742.000,9742.000,,,0.410,0.410,,,,,,,,,,,22340.84,,,,,,,,,,,,,,,,,,,,,,
P0628,101 Grenfell,101 Grenfell,The Trustee for 101 Grenfell Street Unit Trust,,Office,,101 Grenfell Street,ADELAIDE,SA,5000,-34.92476927,138.60357014,N66571,Energy,Base Building,24/03/2024,4.00,3.00,31.20,YES,,,265642.00,336113.00,41.00,52.00,572.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,6472.30,,,537777.40,1760954.90,,232.40,,,,,,,,,,,,,,,,
P0629,NSW Crime Commission,NSW Crime Commission,PROPERTY NSW,,Office,,453-463 Kent Street,SYDNEY,NSW,2000,-33.87261289,151.20481350,OF29397,Energy,Whole Building,27/10/2024,4.50,4.50,6.00,YES,,,564840.93,625093.42,143.68,159.00,735.00,,,,2890302.91,NO,,,,,,,,,,,,,,,,,,,,,,,,,3931.30,,,783561.92,0.00,0.00,1800.00,2.40,24.00,24.20,194313.05,589248.87,73.40,,0.00,0.00,147299.34,18.30,47013.72,5.90,0.00,0.00,
P0629,NSW Crime Commission,NSW Crime Commission,PROPERTY NSW,,Office,,453-463 Kent Street,SYDNEY,NSW,2000,-33.87261289,151.20481350,OF29397,Water,Whole Building,27/10/2024,,,6.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,,,,3.50,3.50,0.00,NO,2735.670,2735.670,,,0.710,0.710,,,,,,,,,,,3931.30,,,,,,,,,,,,,,,,,,,,,,
P0630,99 Gawler Place,,The Trustee for Gawler Place Trust,,Office,,99 Gawler Place,ADELAIDE,SA,5000,-34.92496020,138.60174213,N66918,Energy,Base Building,29/04/2024,4.00,4.00,0.00,NO,,,255098.00,255098.00,40.00,40.00,420.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,6449.80,,,436096.10,1088128.40,,1482.50,,,,,,,,,,,,,,,,
P0630,99 Gawler Place,,The Trustee for Gawler Place Trust,,Office,,99 Gawler Place,ADELAIDE,SA,5000,-34.92496020,138.60174213,N66918,Water,Base Building,29/04/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,4.50,4.50,0.00,NO,2622.100,2622.100,,,,0.460,,,,,,,,,,,6449.80,,,,,,,,,,,,,,,,,,,,,,
P0631,Aurora Place,Aurora Place,Aurora Place Investments Pty Ltd,,Office,,88 Phillip Street,SYDNEY,NSW,2000,-33.86483678,151.21193167,OF27469,Energy,Base Building,03/09/2024,5.00,5.00,9.54,YES,,,2476156.53,2841499.15,55.52,63.72,344.00,,,,15372870.21,NO,,,,,,,,,,,,,,,,,,,,,,,,,44595.46,,,3308547.67,3287588.00,21.40,4521.00,1.10,22.00,22.00,937458.68,2371088.99,55.50,,0.00,0.00,621963.45,14.60,315495.23,7.40,0.00,0.00,
P0631,Aurora Place,Aurora Place,Aurora Place Investments Pty Ltd,,Office,,88 Phillip Street,SYDNEY,NSW,2000,-33.86483678,151.21193167,OF27469,Water,Base Building,03/09/2024,,,9.54,,,,0.00,0.00,0.00,0.00,,,,,,NO,,,,,4.50,4.50,0.00,NO,21139.700,21139.700,,,0.480,0.480,,,,,,,,,,,44595.46,,,,,,,,,,,,,,,,,,,,,,
P0632,169 Pirie Street,169 Pirie Street,169 PIRIE STREET (ADELAIDE) PTY LTD,,Office,,169 Pirie Street,ADELAIDE,SA,5000,-34.92572781,138.60648157,N63860,Energy,Base Building,12/12/2023,3.50,3.50,0.00,NO,,,316618.00,316618.00,55.00,55.00,471.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,5755.20,,,753343.50,0.00,,75.00,,,,,,,,,,,,,,,,
P0633,120 Collins st,,INVESTA PROPERTY GROUP,,Office,,120 Collins Street,MELBOURNE,VIC,3000,-37.81411120,144.96897480,N66578,Energy,Base Building,22/05/2024,4.00,4.00,0.00,NO,,,4239590.00,4239590.00,83.00,83.00,420.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,50900.60,,,3544229.10,8473163.00,,4280.00,,,,,,,,,,,,,,,,
P0633,120 Collins st,,INVESTA PROPERTY GROUP,,Office,,120 Collins Street,MELBOURNE,VIC,3000,-37.81411120,144.96897480,N66578,Water,Base Building,22/05/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,3.50,3.50,0.00,NO,26097.000,26097.000,,,,0.700,,,,,,,,,,,50900.60,,,,,,,,,,,,,,,,,,,,,,
P0634,231 Elizabeth Street,231 Elizabeth St,Charter Hall Limited,,Office,,231 Elizabeth Street,SYDNEY,NSW,2000,-33.87500973,151.20931759,N67539,Energy,Base Building,30/06/2024,5.50,5.50,0.00,NO,,,1108147.12,1108147.12,48.29,48.29,268.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,22947.60,,,1132063.94,2082193.01,,0.00,,,,,,,,,,,,,,,,
P0634,231 Elizabeth Street,231 Elizabeth St,Charter Hall Limited,,Office,,231 Elizabeth Street,SYDNEY,NSW,2000,-33.87500973,151.20931759,N67539,Water,Base Building,30/06/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,5.00,5.00,0.00,NO,7236.250,7236.250,,,,0.320,,,,,,,,,,,22947.60,,,,,,,,,,,,,,,,,,,,,,
P0634,231 Elizabeth Street,231 Elizabeth St,Charter Hall Limited,L1,Office,,231 Elizabeth Street,SYDNEY,NSW,2000,-33.87500973,151.20931759,N67590,Energy,Tenancy,30/06/2024,5.00,5.00,6.00,YES,,,55935.45,59505.79,51.46,54.74,229.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,1087.00,,,69192.78,0.00,,0.00,,,,,,,,,,,,,,,,
P0634,231 Elizabeth Street,231 Elizabeth St,Charter Hall Limited,L13,Office,,231 Elizabeth Street,SYDNEY,NSW,2000,-33.87500973,151.20931759,N67591,Energy,Tenancy,30/06/2024,5.50,5.50,6.00,YES,,,53944.77,57388.06,40.68,43.28,181.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,1326.00,,,66730.30,0.00,,0.00,,,,,,,,,,,,,,,,
P0634,231 Elizabeth Street,231 Elizabeth St,Charter Hall Limited,L14-L15,Office,,231 Elizabeth Street,SYDNEY,NSW,2000,-33.87500973,151.20931759,N67592,Energy,Tenancy,30/06/2024,5.50,5.50,4.80,YES,,,56818.24,59683.03,30.33,31.86,133.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,1873.60,,,69398.87,0.00,,0.00,,,,,,,,,,,,,,,,
P0634,231 Elizabeth Street,231 Elizabeth St,TRANSPORT FOR NSW,L5-L12,Office,,231 Elizabeth Street,SYDNEY,NSW,2000,-33.87500973,151.20931759,N67343,Energy,Tenancy,29/05/2024,6.00,6.00,6.00,YES,,,378500.00,402660.00,28.00,30.00,123.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,13609.30,,,468209.00,0.00,,0.00,,,,,,,,,,,,,,,,
P0637,British American Tobacco Australia,British American Tobacco Australia,British American Tobacco Australia Limited,,Office,,166 William Street,WOOLLOOMOOLOO,NSW,2011,-33.87455891,151.21957477,N65943,Energy,Whole Building,31/12/2023,6.00,5.00,100.00,YES,,,2835.00,554737.00,1.00,108.00,457.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,5144.00,,,641747.30,43858.40,,0.00,,,,,,,,,,,,,,,,
P0637,British American Tobacco Australia,British American Tobacco Australia,British American Tobacco Australia Limited,,Office,,166 William Street,WOOLLOOMOOLOO,NSW,2011,-33.87455891,151.21957477,N65943,Water,Whole Building,31/12/2023,,,100.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,6.00,6.00,0.00,NO,832.000,832.000,,,,,,,,,,,,,,,5144.00,,,,,,,,,,,,,,,,,,,,,,
P0638,441 St Kilda Road,441 St Kilda Road, Dymocks Properties Pty Ltd,,Office,,441 St Kilda Road,MELBOURNE,VIC,3004,-37.83962103,144.97720675,N66681,Energy,Base Building,07/06/2024,4.50,4.50,0.00,NO,,,754664.00,754664.00,60.00,60.00,380.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,12539.50,,,569086.60,2727032.40,,0.00,,,,,,,,,,,,,,,,
P0638,441 St Kilda Road,441 St Kilda Road, Dymocks Properties Pty Ltd,,Office,,441 St Kilda Road,MELBOURNE,VIC,3004,-37.83962103,144.97720675,N66681,Water,Base Building,07/06/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,5.50,5.50,0.00,NO,2248.000,2248.000,,,,,,,,,,,,,,,12539.50,,,,,,,,,,,,,,,,,,,,,,
P0639,5 Queens Road,5 Queens Road,FEATURE QUEENS PTY LTD,,Office,,5 Queens Road,MELBOURNE,VIC,3004,-37.83714900,144.97445600,N66688,Energy,Base Building,12/04/2024,5.00,5.00,0.00,NO,,,614702.00,614702.00,45.00,45.00,228.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,13647.00,,,513643.60,1260053.70,,94.50,,,,,,,,,,,,,,,,
P0639,5 Queens Road,5 Queens Road,FEATURE QUEENS PTY LTD,,Office,,5 Queens Road,MELBOURNE,VIC,3004,-37.83714900,144.97445600,N66688,Water,Base Building,12/04/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,5.00,5.00,0.00,NO,4221.000,4221.000,,,,0.320,,,,,,,,,,,13647.00,,,,,,,,,,,,,,,,,,,,,,
P0640,321 Exhibition Street,321 Exhibition Street,Invesco Australia Limited,,Office,,321 Exhibition Street,MELBOURNE,VIC,3000,-37.80848634,144.96837202,N67004,Water,Base Building,30/05/2024,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,,NO,,0.00,,,6.00,6.00,0.00,NO,3380.800,3380.800,,,,,,,,,,,,,,,20288.20,,,,,,,,,,,,,,,,,,,,,,
P0640,321 Exhibition Street,321 Exhibition Street,Invesco Australia Limited,,Office,,321 Exhibition Street,MELBOURNE,VIC,3000,-37.80848634,144.96837202,OF28958,Energy,Base Building,27/08/2024,5.00,5.00,0.00,NO,,,791750.22,987719.52,39.03,48.68,278.00,,,,5645831.47,NO,,,,,,,,,,,,,,,,,,,,,,,,,20288.20,,,783877.19,2823873.59,50.00,0.00,0.00,9.00,9.40,146939.39,636937.80,40.60,,0.00,0.00,146939.39,9.40,0.00,0.00,0.00,0.00,
P0641,Grosvenor Place,Grosvenor Place,Colliers International (NSW) Pty Ltd,"L21 S2, L29 S1-4, L30 S1-2",Office,,225 George Street,SYDNEY,NSW,2000,-33.86388507,151.20705127,N65653,Energy,Tenancy,27/03/2024,5.00,5.00,0.00,NO,,,228001.00,228001.00,63.00,63.00,263.00,,,,,NO,,0.00,,,,,,,,,,,,,,,,,,,,,,,3618.00,,,265117.20,0.00,,0.00,,,,,,,,,,,,,,,,
